,sample-set,u-kj,sigma-kj,SEM-kj,w-kj,A-kj,B-kj,u-kj-star,SEM-kj-star,w-kj-star,A-kj-star,B-kj-star
275,30,1.553424902308501,1.2987960089589985,0.237,0.92904,-0.4648,0.4648,1.553,0.237,0.89,-0.34,0.54
276,30,1.1934372873144785,0.3302132259325668,0.06,0.2352,-0.1182,0.1182,1.193,0.06,0.24,-0.11,0.12
277,30,1.1414213562373094,0.31170063767240036,0.057,0.22344,-0.1115,0.1115,1.142,0.057,0.22,-0.1,0.12
278,30,1.3414213562373094,0.5169675151275211,0.094,0.36848,-0.185,0.185,1.341,0.094,0.37,-0.17,0.2
279,30,1.2688165034081995,0.5067261068325349,0.093,0.36456,-0.1813,0.1813,1.271,0.093,0.36,-0.16,0.19
280,30,1.5640194771483604,1.3243274047985898,0.242,0.9486399999999999,-0.4739,0.4739,1.564,0.241,0.92,-0.36,0.55
281,30,1.147140452079103,0.4290323801343563,0.078,0.30576,-0.1535,0.1535,1.146,0.079,0.3,-0.13,0.17
282,30,1.3080880229039764,0.5676610411755417,0.104,0.40768,-0.2031,0.2031,1.309,0.103,0.4,-0.18,0.22
283,30,1.5561505445650343,1.3460047607580294,0.246,0.96432,-0.4817,0.4817,1.558,0.244,0.94,-0.38,0.56
284,30,1.378889303058508,1.3160538071234607,0.24,0.9408,-0.4709,0.4709,1.38,0.24,0.88,-0.33,0.55
285,30,1.2021498367415329,0.47064045373190455,0.086,0.33712,-0.1684,0.1684,1.202,0.086,0.33,-0.15,0.19
286,30,1.235483170074866,0.4166309355553903,0.076,0.29791999999999996,-0.1491,0.1491,1.235,0.076,0.3,-0.14,0.16
287,30,1.4512750655669686,1.3268260438845243,0.242,0.9486399999999999,-0.4748,0.4748,1.449,0.241,0.89,-0.35,0.54
288,30,1.2942809041582064,0.5081045900843144,0.093,0.36456,-0.1818,0.1818,1.295,0.093,0.36,-0.17,0.19
289,30,1.3690355937288492,0.5707377183115704,0.104,0.40768,-0.2042,0.2042,1.368,0.104,0.4,-0.18,0.22
290,30,1.0942809041582064,0.26308928039995305,0.048,0.18816,-0.0941,0.0941,1.094,0.048,0.19,-0.08,0.11
291,30,1.4200915689751676,1.2974359081379112,0.237,0.92904,-0.4643,0.4643,1.424,0.24,0.88,-0.33,0.55
292,30,1.1552284749830792,0.31429365873590603,0.057,0.22344,-0.1125,0.1125,1.155,0.057,0.21,-0.1,0.12
293,30,1.3080880229039762,0.5676610411755417,0.104,0.40768,-0.2031,0.2031,1.307,0.104,0.41,-0.19,0.22
