,sample-set,u-kj,sigma-kj,SEM-kj,w-kj,A-kj,B-kj,u-kj-star,SEM-kj-star,w-kj-star,A-kj-star,B-kj-star
981,334,80.2651497005988,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.27,0.651,2.57,-1.33,1.24
982,334,80.2651497005988,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.266,0.657,2.57,-1.33,1.25
983,334,80.2651497005988,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.269,0.654,2.52,-1.29,1.23
984,334,80.26514970059881,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.262,0.656,2.57,-1.31,1.25
985,334,80.2651497005988,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.262,0.658,2.58,-1.31,1.27
986,334,80.26514970059881,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.266,0.646,2.52,-1.31,1.21
987,334,80.26514970059881,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.268,0.653,2.56,-1.31,1.26
988,334,80.26514970059881,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.268,0.652,2.56,-1.33,1.23
989,334,80.2651497005988,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.266,0.66,2.6,-1.33,1.26
990,334,80.26514970059881,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.266,0.649,2.54,-1.32,1.23
991,334,80.26514970059881,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.263,0.656,2.6,-1.33,1.27
992,334,80.2651497005988,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.267,0.646,2.53,-1.3,1.23
993,334,80.26514970059881,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.262,0.659,2.59,-1.33,1.26
994,334,80.26514970059881,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.275,0.659,2.58,-1.33,1.25
995,334,80.2651497005988,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.261,0.654,2.56,-1.32,1.24
996,334,80.26514970059881,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.262,0.66,2.59,-1.31,1.28
997,334,80.26514970059881,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.266,0.658,2.57,-1.33,1.25
998,334,80.2651497005988,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.263,0.651,2.54,-1.32,1.22
999,334,80.26514970059881,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.254,0.648,2.53,-1.29,1.23
